what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.core,5.0.1.200809120802,org.eclipse.cdt.core,1237236613066
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237236615881
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237236638240
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1237236640118
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1237236644936
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237236671489
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1237236678430
started,bundle,org.testng.eclipse,5.8.0.1,org.testng.eclipse,1237236678555
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237236712282
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237236712633
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237236718803
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1237236725351
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1237236733592
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237236739331
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237236868567
executed,command,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.junitShortcut.run,1237236876436
started,bundle,org.eclipse.jdt.debug,3.4.0.v20080604,org.eclipse.jdt.debug,1237236876575
started,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1237236877207
started,bundle,org.eclipse.cdt.debug.mi.ui,5.0.1.200809120802,org.eclipse.cdt.debug.mi.ui,1237236877344
started,bundle,org.eclipse.cdt.debug.core,5.0.1.200809120802,org.eclipse.cdt.debug.core,1237236877424
started,bundle,org.eclipse.cdt.debug.mi.core,5.0.1.200809120802,org.eclipse.cdt.debug.mi.core,1237236877445
opened,view,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.ResultView,1237236878078
activated,view,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.ResultView,1237236878112
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1237236878126
activated,view,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.ResultView,1237236879801
