what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1237237960327
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1237237961963
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237237964953
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237237988559
activated,editor,org.eclipse.wst.xml.ui,1.0.410.v200809120143,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1237237990459
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237237994366
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1237237994442
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237238000526
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1237238008196
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237238009893
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237238030569
activated,editor,org.eclipse.wst.xml.ui,1.0.410.v200809120143,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1237238031872
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1237238038736
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1237238040087
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1237238041133
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237238043458
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237238310406
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237238310596
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237238313463
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1237238316202
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1237238316434
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1237238318402
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1237238319682
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1237238322848
activated,editor,org.eclipse.wst.xml.ui,1.0.410.v200809120143,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1237238327705
