what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237241453047
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237241461021
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1237241462815
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1237241486693
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1237241496369
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237241506749
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237241545213
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1237241546413
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1237241547723
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1237241548940
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1237241550153
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237241555175
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237241580749
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1237241582924
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237241589406
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237241599243
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237241651253
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1237241696412
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237241696615
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1237241698030
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1237241703023
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1237241708440
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1237241709639
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.add.import,1237241712073
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.add.import,1237241714114
