what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.project.facet.core,1.3.3.v200809102124,org.eclipse.wst.common.project.facet.core,1237237045214
started,bundle,org.eclipse.emf.ecore,2.4.1.v200808251517,org.eclipse.emf.ecore,1237237045406
started,bundle,org.eclipse.jem.util,2.0.100.v200805140020,org.eclipse.jem.util,1237237045407
started,bundle,org.eclipse.wst.common.frameworks,1.1.200.v200805140020,org.eclipse.wst.common.frameworks,1237237045409
started,bundle,org.eclipse.wst.dtd.core,1.1.200.v200805140200,org.eclipse.wst.dtd.core,1237237045478
started,bundle,org.eclipse.wst.xsd.core,1.1.301.v200807240448,org.eclipse.wst.xsd.core,1237237045499
started,bundle,org.eclipse.wst.common.emf,1.1.202.v200809111955,org.eclipse.wst.common.emf,1237237045575
started,bundle,org.eclipse.emf.ecore.xmi,2.4.1.v200808251517,org.eclipse.emf.ecore.xmi,1237237045617
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.201.v200808071700,org.eclipse.wst.common.emfworkbench.integration,1237237045619
started,bundle,org.eclipse.wst.common.modulecore,1.1.203.v200809110700,org.eclipse.wst.common.modulecore,1237237045681
started,bundle,org.eclipse.wst.internet.cache,1.0.301.v200805140020,org.eclipse.wst.internet.cache,1237237046470
started,bundle,org.eclipse.xsd,2.4.1.v200808251517,org.eclipse.xsd,1237237046507
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1237237057410
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237237064819
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1237237078885
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237237079037
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.refresh,1237237079780
activated,editor,org.eclipse.wst.xml.ui,1.0.410.v200809120143,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1237237087760
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1237237089892
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237237092347
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1237237098221
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237237098384
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.refresh,1237237099039
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237237112194
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237237112456
