what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237238334232
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1237238334309
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237238346832
started,bundle,org.eclipse.cdt.debug.ui,5.0.1.200809120802,org.eclipse.cdt.debug.ui,1237238354108
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1237238354124
activated,editor,org.eclipse.wst.xml.ui,1.0.410.v200809120143,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1237238361177
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1237238361883
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1237238362690
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1237238364533
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1237238367116
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1237238367672
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237238369934
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237238383289
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1237238404136
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237238405941
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237238418347
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1237238436366
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237238438022
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237238508735
activated,editor,org.eclipse.wst.xml.ui,1.0.410.v200809120143,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1237238514375
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1237238523193
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237238525090
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1237238588831
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1237238589006
activated,editor,org.eclipse.wst.xml.ui,1.0.410.v200809120143,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1237238590615
